name,date,mean,sitename
plant_height,2014-06-07T19:24:19Z,287,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T20:07:45Z,224,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T20:38:42Z,208,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T19:42:09Z,110,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-06T19:00:52Z,115,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T19:36:31Z,265,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T19:03:43Z,262,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T20:18:04Z,294,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T22:23:46Z,625,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T20:15:13Z,538,Danforth Plant Science Center Bellweather Phenotyping Facility
